LAMBDACYHALOTHRINANDLB_LCY3,TIME[H]
0.968833333333333,18.499475555555552
0.9755333333333331,18.749465555555556
0.9793333333333335,18.99946083333333
0.9833999999999999,19.2494525
0.9916,19.499444999999998
0.9962333333333333,19.74944027777778
1.003966666666667,19.999433333333336
1.0096333333333334,20.249426944444448
1.0139,20.499419166666666
1.0194,20.7494125
1.0242000000000002,20.99940722222222
1.0312000000000001,21.249401388888888
1.0364999999999998,21.499391666666668
1.0414666666666665,21.749388333333332
1.0463333333333331,21.999378888888888
1.0536333333333332,22.249371944444444
1.0578666666666665,22.49936472222222
1.0641333333333334,22.749359166666668
1.0671666666666668,22.999350555555555
1.0715333333333334,23.2493475
1.0781666666666665,23.499338333333334
1.0841,23.74933111111111
1.0913666666666666,23.99932861111111
1.0929333333333333,24.249319166666666
1.1003666666666665,24.49931472222222
1.1039666666666665,24.749306944444445
1.1107333333333334,24.999298055555556
1.114933333333333,25.249293333333334
1.1179333333333332,25.499284444444445
1.1239333333333335,25.749277777777777
1.1267999999999998,25.999271111111113
1.1311666666666667,26.249264166666666
1.1365999999999998,26.49926027777778
1.1400333333333332,26.74925027777778
1.1378000000000004,26.999244722222222
1.1491333333333333,27.249235833333334
1.1523999999999999,27.49923027777778
1.1576333333333333,27.749223055555554
1.1605333333333336,27.99921722222222
1.1664333333333334,28.249211388888888
1.1707,28.499205833333335
1.1767666666666667,28.749199444444447
1.1780000000000002,28.999189444444443
1.179366666666667,29.24918388888889
1.1861,29.499177222222222
1.1887,29.749171111111114
1.1902666666666668,29.999164166666667
1.1974333333333333,30.249157500000003
1.2022,30.49915027777778
1.2059666666666664,30.749143611111112
1.2118333333333335,30.99913611111111
1.2147000000000001,31.249129444444442
1.2181000000000002,31.499123055555554
1.2203,31.74911611111111
1.2248,31.999109166666667
1.2263333333333335,32.24910361111111
1.2303,32.499095555555556
1.2329999999999999,32.749090555555554
1.2358000000000002,32.99908222222222
1.2388666666666666,33.24907583333333
1.2406333333333335,33.499069166666665
1.2436666666666667,33.7490625
1.2470999999999999,33.99905583333333
1.2437333333333336,34.249047777777776
1.2501333333333333,34.49904138888889
1.2505333333333333,34.74903555555556
1.2519333333333333,34.999026944444445
1.2515999999999998,35.24902277777778
1.2520333333333333,35.49901416666667
1.2528,35.74901027777778
1.2570666666666666,35.999003333333334
1.2586000000000002,36.24899722222222
1.2603,36.49899027777778
1.2599333333333333,36.748980277777775
1.2620333333333331,36.998975
1.2646999999999997,37.24896777777778
1.2646666666666666,37.49896138888889
1.2653666666666665,37.74895305555555
1.2675333333333334,37.99894861111111
1.2676333333333334,38.24894111111111
1.2719000000000003,38.498937222222224
1.2705666666666668,38.74893055555555
1.2728000000000002,38.998921111111116
1.2764666666666669,39.248915277777776
1.2718333333333334,39.4989075
1.2742333333333333,39.74890111111111
1.2729666666666666,39.998893888888894
1.2749666666666666,40.24888722222222
1.2765666666666666,40.49888083333333
1.2752999999999999,40.748873611111115
1.2785666666666669,40.998867222222216
1.2756666666666667,41.24885944444444
1.2771666666666666,41.49885305555556
1.280933333333333,41.748846666666665
1.2811,41.99883833333333
1.2838666666666667,42.24883416666667
1.2858333333333334,42.49882638888889
1.2847333333333333,42.748818888888884
1.2854666666666663,42.99881222222222
1.2891333333333335,43.248807777777785
1.290333333333333,43.498798611111106
1.2895666666666667,43.74879194444445
1.2894,43.998783333333336
1.2933,44.248780833333335
1.2939333333333334,44.49877138888888
1.2959666666666665,44.74876416666667
1.296933333333333,44.99875861111111
1.2989333333333335,45.24874944444444
1.3000999999999998,45.49874666666667
1.3032,45.74873972222222
1.3054000000000003,45.99873305555556
1.3097333333333334,46.24872722222222
1.3102333333333331,46.49871861111111
1.312933333333333,46.748713611111114
1.3137666666666665,46.99870722222222
1.3160333333333334,47.24869972222222
1.3190333333333333,47.498691111111114
1.3231666666666666,47.748686111111105
1.3291999999999997,47.99867972222222
1.3329,48.248670555555556
1.336,48.498666388888886
1.3395,48.74865611111112
1.3458666666666665,48.99865277777778
1.3512333333333333,49.248642777777775
1.3554666666666668,49.49863722222223
1.3575666666666666,49.748629722222226
1.3632666666666666,49.998624444444445
1.3689666666666667,50.24861694444445
1.3733,50.49861055555555
1.3774,50.748603333333335
1.3798,50.99859583333333
1.386133333333333,51.24859055555556
1.3898333333333333,51.49858305555556
1.3971,51.748575833333334
1.3997666666666668,51.99857
1.4023,52.24856305555555
1.4066333333333334,52.498557777777776
1.4104000000000003,52.74855
1.4134333333333333,52.99854333333333
1.4164333333333332,53.24853805555556
1.4231333333333334,53.49853166666667
1.4245333333333332,53.748525
1.4307666666666667,53.998515833333336
1.4322333333333335,54.24851277777778
1.4387999999999999,54.49850222222222
1.4418666666666666,54.74849833333334
1.4448999999999999,54.99848777777778
1.4491333333333332,55.248486111111106
1.4523333333333337,55.498475
1.4572999999999998,55.748469166666666
1.4606666666666666,55.99846222222222
1.4620666666666664,56.24845527777778
1.4670333333333336,56.498448611111115
1.4685666666666668,56.7484425
1.470133333333333,56.99843472222222
1.4770000000000003,57.24842777777778
1.4828999999999999,57.498422222222224
1.484233333333333,57.74841861111111
1.4890333333333334,57.99840777777778
1.4914333333333334,58.248404722222226
1.4999333333333333,58.498393888888884
1.5033,58.748392499999994
1.5082666666666664,58.99838111111111
1.5103,59.248376666666665
1.5121000000000002,59.49836861111111
1.5208333333333333,59.74836555555556
1.5178666666666667,59.9983575
1.5217333333333336,60.24834861111111
1.5265,60.49834138888889
1.5255999999999998,60.748335555555556
1.5322000000000002,60.99832777777778
1.5359333333333338,61.24832083333333
1.540833333333333,61.498315000000005
1.5463666666666667,61.748306944444444
1.5474333333333332,61.99830305555555
1.5501333333333331,62.24829472222223
1.5545666666666667,62.49829027777778
1.554766666666667,62.748283888888885
1.5617999999999999,62.99827333333334
1.5577666666666667,63.248267500000004
1.5630000000000002,63.498261666666664
1.5656333333333332,63.74825388888889
1.5663,63.99824638888889
1.569033333333333,64.2482425
1.568466666666667,64.49823611111111
1.5730000000000002,64.74822694444444
1.5746333333333333,64.99822055555556
1.574366666666667,65.2482125
1.5765333333333333,65.49820805555555
1.5772666666666666,65.74820305555555
1.5806666666666669,65.9981936111111
1.5859999999999999,66.24818666666667
1.5861666666666665,66.49817916666667
1.5863666666666665,66.748175
1.5907,66.99816916666667
1.5885,67.24816
1.5892666666666666,67.4981536111111
1.5867,67.74814611111111
1.5880666666666665,67.99814194444444
1.5918999999999996,68.24813361111111
1.5942333333333334,68.49812638888889
1.5988,68.74811972222223
1.5971000000000002,68.99811249999999
1.601,69.24810833333333
1.6019,69.49809944444445
1.606966666666667,69.74809611111111
1.612333333333333,69.99808888888889
1.6084666666666667,70.24808083333333
1.6098,70.498075
1.6088,70.74806805555556
1.6119666666666668,70.99805916666666
1.6122333333333334,71.24805583333332
1.6113999999999997,71.49804583333334
1.6171666666666669,71.74803944444444
1.6140999999999999,71.99803388888888
1.6129000000000002,72.24802694444445
1.610166666666667,72.49802
1.6075666666666666,72.74801527777778
1.5945666666666667,72.99800833333333
1.5897666666666668,73.24799888888889
1.5841999999999996,73.49799222222222
1.5876000000000001,73.74798611111112
1.5865666666666667,73.99798361111111
1.5879999999999999,74.24797361111112
1.5830000000000002,74.49796472222222
1.5715666666666663,74.74796027777778
1.5848,74.99795250000001
1.583433333333333,75.24794888888889
1.5800333333333332,75.49793999999999
1.5855333333333335,75.74793305555556
1.5854000000000001,75.9979275
1.5842333333333334,76.24791944444445
1.5886666666666667,76.49791333333334
1.5875333333333332,76.74790472222222
1.5913666666666666,76.99790222222221
1.5976666666666666,77.24789361111111
1.5947333333333331,77.49788666666666
1.5960333333333336,77.74787972222224
1.5958666666666665,77.99787305555556
1.5962666666666665,78.2478663888889
1.5953333333333333,78.4978588888889
1.5954000000000002,78.74785305555555
1.6009333333333333,78.9978461111111
1.6008666666666669,79.24783972222222
1.5999666666666668,79.49783333333333
1.6062666666666663,79.74782722222223
1.606633333333333,79.99781944444445
1.6085,80.2478125
1.6082,80.49780527777777
1.6098999999999997,80.7477988888889
1.6115333333333335,80.99779166666666
1.6066,81.24778666666667
1.6066333333333334,81.49777916666667
1.6106333333333334,81.74777194444444
1.6110999999999998,81.99776555555556
1.6191333333333333,82.24775722222222
1.6150666666666667,82.49775388888888
1.6197999999999997,82.74774444444445
1.6199,82.99774027777778
1.6201666666666668,83.24773444444443
1.6226,83.49772722222222
1.6243666666666667,83.74772083333333
1.6264999999999998,83.99771
1.6273000000000002,84.247705
1.6290333333333331,84.4976975
1.6317666666666668,84.74769055555555
1.6330666666666667,84.99768361111111
1.6331666666666667,85.24767694444444
1.6367333333333334,85.49767027777779
1.635533333333333,85.74766361111111
1.6390666666666664,85.99765916666666
1.6410333333333331,86.24765
1.6409000000000002,86.49764333333333
1.645333333333333,86.74763666666668
1.6465333333333334,86.99763055555555
1.6514333333333333,87.24762305555556
1.6476666666666668,87.49761583333334
1.6559000000000001,87.74761055555555
1.6566,87.99760638888888
1.6569000000000003,88.24759944444445
1.6601666666666666,88.49759055555556
1.66,88.7475838888889
1.6595666666666666,88.99757694444445
1.6610333333333334,89.24756916666666
1.664266666666667,89.49756777777777
1.6635333333333333,89.74755722222223
1.6658333333333333,89.99755
1.6640666666666666,90.24754166666668
1.666966666666667,90.49753944444444
1.6668999999999998,90.74752944444445
1.665266666666667,90.99752277777777
1.662666666666667,91.2475186111111
1.6619666666666668,91.49751222222223
1.6549333333333334,91.74750277777778
1.6523666666666668,91.99749583333333
1.6436333333333333,92.24749027777779
1.631333333333333,92.49748583333334
1.6041000000000003,92.74747555555555
1.5718666666666665,92.9974725
1.5431333333333335,93.24746305555556
1.5175666666666665,93.49745694444444
1.5037999999999998,93.74745
1.4641333333333333,93.9974461111111
1.4465,94.24744
1.4149333333333334,94.49743027777778
1.3973666666666666,94.74742527777778
1.3961000000000001,94.99742027777778
1.3820333333333332,95.2474111111111
