TIME[H],IMIDACLOPRIDANDG_IMID1Y_blanked,IMIDACLOPRIDANDG_IMID2_blanked,IMIDACLOPRIDANDG_IMID3_blanked,IMIDACLOPRIDANDG_IMID5_blanked,IMIDACLOPRIDANDG_IMID6_blanked,IMIDACLOPRIDANDG_IMID8_blanked,IMIDACLOPRIDANDG_IMID9Y_blanked
34.498983055555556,0.007566666666666666,0.16418333333333332,0.008833333333333332,0.016100000000000003,0.15398333333333333,0.027433333333333323,0.008916666666666642
34.99896944444444,0.007800000000000001,0.1652333333333333,0.009033333333333324,0.016400000000000012,0.13588333333333336,0.028833333333333322,0.0
35.498958055555555,0.007666666666666655,0.16604999999999995,0.008999999999999994,0.01626666666666665,0.15516666666666667,0.03,0.008866666666666662
35.99894444444444,0.007633333333333353,0.1670666666666666,0.008899999999999991,0.016233333333333322,0.15548333333333333,0.031133333333333332,0.008950000000000014
36.49892833333333,0.007633333333333325,0.16783333333333336,0.008999999999999994,0.01646666666666667,0.15583333333333335,0.03213333333333333,0.008666666666666684
36.99891861111111,0.007533333333333336,0.16866666666666666,0.008900000000000005,0.016100000000000003,0.15655000000000002,0.03310000000000002,0.00891666666666667
37.49890694444444,0.007499999999999993,0.16945000000000002,0.008966666666666664,0.01603333333333333,0.15701666666666667,0.034,0.00895
37.99888861111111,0.007533333333333336,0.17030000000000003,0.009066666666666667,0.016000000000000014,0.15773333333333334,0.034699999999999995,0.009066666666666667
38.49887777777778,0.007233333333333342,0.17141666666666672,0.008933333333333335,0.016100000000000003,0.15783333333333333,0.03576666666666668,0.008800000000000016
38.99886166666667,0.0070666666666666655,0.17218333333333338,0.009066666666666653,0.015699999999999992,0.1580166666666667,0.03636666666666666,0.008816666666666667
39.498849166666666,0.0070666666666666655,0.1730333333333333,0.008800000000000016,0.015666666666666662,0.1588,0.03689999999999999,0.008999999999999994
39.99883555555555,0.007200000000000012,0.17401666666666668,0.008833333333333332,0.01596666666666667,0.15886666666666663,0.03776666666666667,0.009166666666666656
40.49882222222222,0.0068999999999999895,0.17468333333333333,0.008733333333333329,0.015566666666666673,0.15914999999999999,0.038333333333333316,0.008916666666666642
40.99880916666666,0.007233333333333314,0.17581666666666668,0.008633333333333326,0.01603333333333333,0.15965,0.03926666666666666,0.009083333333333332
41.49879472222222,0.006999999999999992,0.1762,0.00863333333333334,0.01593333333333334,0.1598333333333333,0.03950000000000001,0.008766666666666686
41.998780833333335,0.00683333333333333,0.17703333333333335,0.008533333333333337,0.015799999999999995,0.16096666666666665,0.04029999999999999,0.009066666666666667
42.49876611111111,0.006900000000000003,0.17761666666666667,0.008533333333333337,0.015666666666666662,0.16136666666666666,0.040666666666666657,0.009099999999999997
42.998753055555554,0.006866666666666674,0.17849999999999996,0.008566666666666667,0.015766666666666665,0.16171666666666668,0.04133333333333333,0.00924999999999998
43.49874027777778,0.007133333333333325,0.1793833333333333,0.008533333333333337,0.016166666666666663,0.16244999999999998,0.042333333333333334,0.009149999999999991
43.99872638888889,0.007166666666666668,0.1799666666666667,0.008366666666666661,0.015899999999999984,0.16276666666666662,0.042766666666666675,0.009166666666666656
44.498712499999996,0.0068000000000000005,0.18058333333333335,0.008666666666666684,0.01580000000000001,0.16398333333333331,0.043033333333333326,0.009250000000000008
44.99869888888889,0.006900000000000003,0.18171666666666667,0.008400000000000005,0.01570000000000002,0.16394999999999998,0.04366666666666667,0.009350000000000011
45.49868638888889,0.006733333333333327,0.1824,0.008633333333333326,0.01580000000000001,0.16498333333333334,0.04403333333333331,0.009383333333333327
45.99867138888889,0.006666666666666668,0.1834833333333333,0.00816666666666667,0.015899999999999997,0.1656166666666667,0.04473333333333335,0.009350000000000011
46.49865972222222,0.0065333333333333354,0.18446666666666667,0.008199999999999985,0.015766666666666665,0.16638333333333333,0.045200000000000004,0.009350000000000011
46.998645277777776,0.006900000000000003,0.18541666666666665,0.008366666666666675,0.016133333333333333,0.16704999999999998,0.045999999999999985,0.00941666666666667
47.49863111111111,0.006566666666666665,0.18658333333333332,0.008200000000000013,0.01573333333333335,0.16781666666666667,0.04626666666666669,0.00945
