IMIDACLOPRID_IMID2,IMIDACLOPRID_IMID3,IMIDACLOPRID_IMID5,IMIDACLOPRID_IMID8,TIME[H]
0.13716666666666663,0.030799999999999994,0.0,0.09953333333333331,20.749400833333333
0.13956666666666664,0.03113333333333332,0.0,0.10096666666666668,20.999395
0.14176666666666668,0.03159999999999999,0.0,0.10090000000000005,21.249388055555556
0.14296666666666663,0.03579999999999997,0.0,0.10120000000000001,21.49938083333333
0.14370000000000002,0.029966666666666697,0.0,0.1,21.74937388888889
0.14716666666666664,0.03306666666666666,0.0,0.10243333333333332,21.999368333333333
0.14856666666666665,0.03200000000000003,0.0,0.10303333333333334,22.24936111111111
0.14976666666666663,0.03443333333333337,0.0,0.1021,22.499353888888887
0.15303333333333333,0.03206666666666669,0.0,0.10093333333333337,22.7493475
0.15280000000000002,0.03256666666666669,0.0,0.10213333333333333,22.999340277777776
0.1556666666666667,0.0324666666666667,0.0,0.10233333333333336,23.249336111111113
0.15823333333333334,0.03373333333333334,0.0,0.10389999999999996,23.49932944444444
0.15926666666666667,0.03423333333333334,0.0,0.1041333333333333,23.749322222222222
0.16063333333333335,0.03266666666666665,0.0,0.10503333333333331,23.99931472222222
0.16089999999999993,0.03469999999999998,0.0,0.10426666666666662,24.24930611111111
0.1630333333333333,0.032966666666666644,0.0,0.10303333333333328,24.499299999999998
0.16633333333333328,0.03233333333333335,0.0,0.10519999999999999,24.749292222222223
0.16503333333333334,0.03236666666666663,0.0,0.10410000000000003,24.999289166666667
0.16999999999999998,0.03363333333333332,0.0,0.10743333333333333,25.249283055555555
0.1690333333333333,0.030799999999999994,0.0,0.10410000000000003,25.499274444444445
0.17070000000000002,0.03303333333333333,0.0,0.10566666666666669,25.749269444444444
0.17373333333333335,0.03310000000000002,0.0,0.10656666666666667,25.99926277777778
0.17296666666666666,0.03249999999999997,0.0,0.1043333333333333,26.249255555555557
0.17749999999999994,0.03309999999999999,0.0,0.10793333333333333,26.49924888888889
0.17730000000000004,0.03196666666666664,0.0,0.1054,26.749241944444442
0.178,0.032966666666666644,0.0,0.10566666666666666,26.999231944444446
0.1778333333333333,0.03303333333333333,0.0,0.10540000000000002,27.249225555555554
0.1814666666666666,0.03433333333333338,0.0,0.10603333333333337,27.49921861111111
0.1809666666666667,0.03176666666666669,0.0,0.10603333333333334,27.749211944444443
0.18140000000000006,0.03146666666666667,0.0,0.1040666666666667,27.999204722222224
0.18486666666666662,0.03536666666666666,0.0,0.10663333333333325,28.24920111111111
0.1847,0.032399999999999984,0.0,0.10606666666666661,28.499192222222224
0.1876666666666666,0.03529999999999994,0.0,0.10493333333333327,28.74918472222222
0.18673333333333336,0.032366666666666655,0.0,0.1036333333333333,28.99918027777778
0.18763333333333332,0.03166666666666665,0.0,0.10316666666666666,29.249170555555555
0.19016666666666665,0.03436666666666671,0.0,0.10393333333333332,29.499163333333332
0.19036666666666666,0.034966666666666646,0.0,0.10556666666666661,29.749157500000003
0.19023333333333328,0.03413333333333335,0.0,0.10373333333333334,29.999152777777777
0.19336666666666663,0.032399999999999984,0.0,0.10566666666666666,30.249143611111112
0.1929,0.03419999999999998,0.0,0.1046666666666666,30.499136944444444
0.19453333333333334,0.0334666666666667,0.0,0.10559999999999997,30.749132222222222
0.1937666666666667,0.03143333333333334,0.0,0.1028333333333333,30.9991225
0.19596666666666668,0.034366666666666656,0.0,0.10393333333333332,31.24911861111111
0.1974333333333333,0.033366666666666656,0.0,0.10659999999999992,31.499111944444444
0.19836666666666664,0.03243333333333337,0.0,0.10486666666666664,31.74910277777778
0.19996666666666663,0.034333333333333355,0.0,0.10553333333333331,31.99909611111111
0.2012333333333333,0.03196666666666667,0.0,0.10549999999999995,32.249092222222224
0.20276666666666668,0.03436666666666663,0.0,0.10663333333333333,32.49908222222222
0.2031,0.0338,0.0,0.10653333333333331,32.74907611111111
0.20373333333333332,0.03413333333333332,0.0,0.1059,32.999071111111114
0.20546666666666666,0.03513333333333335,0.0,0.10729999999999998,33.24906111111111
0.20749999999999996,0.034033333333333304,0.0,0.10669999999999996,33.49905416666667
0.20716666666666664,0.03240000000000001,0.0,0.10696666666666668,33.749048333333334
0.21066666666666667,0.034399999999999986,0.0,0.10723333333333329,33.99904166666667
0.2098,0.03429999999999997,0.0,0.10560000000000003,34.24903694444444
0.21163333333333337,0.034800000000000025,0.0,0.1086,34.499027777777776
0.2104666666666667,0.030666666666666648,0.0,0.10659999999999997,34.74902055555555
0.21153333333333332,0.03363333333333329,0.0,0.10686666666666664,34.999015
0.21096666666666666,0.0349666666666667,0.0,0.10690000000000008,35.24901083333333
0.21256666666666665,0.03363333333333332,0.0,0.10796666666666663,35.498999999999995
0.2140333333333333,0.03359999999999999,0.0,0.10763333333333336,35.74899388888889
0.21616666666666673,0.03576666666666667,0.0,0.10849999999999999,35.99898805555556
0.21486666666666665,0.033499999999999946,0.0,0.10749999999999993,36.248979444444444
0.21636666666666662,0.0335,0.0,0.10653333333333334,36.498975
0.21810000000000004,0.03276666666666672,0.0,0.10783333333333331,36.74896638888889
0.21823333333333342,0.033833333333333326,0.0,0.10829999999999998,36.998959166666666
0.21990000000000004,0.03586666666666666,0.0,0.10933333333333334,37.24895611111111
0.22000000000000003,0.030233333333333307,0.0,0.10660000000000003,37.49894694444445
0.22043333333333337,0.034466666666666645,0.0,0.10873333333333335,37.748938055555556
0.2198333333333333,0.03426666666666667,0.0,0.10883333333333331,37.998936388888886
0.21949999999999997,0.03223333333333331,0.0,0.10703333333333331,38.24892583333333
0.22216666666666673,0.029399999999999954,0.0,0.10649999999999998,38.498918055555556
0.22106666666666666,0.03216666666666668,0.0,0.10776666666666665,38.74891194444445
0.22306666666666664,0.035966666666666675,0.0,0.10903333333333337,38.99890666666667
0.2232333333333334,0.03283333333333338,0.0,0.10720000000000002,39.2489025
0.2257,0.0318333333333333,0.0,0.10766666666666658,39.498891944444445
0.22446666666666665,0.030500000000000027,0.0,0.10646666666666665,39.74888583333333
0.22399999999999992,0.03196666666666667,0.0,0.10783333333333339,39.99887916666667
0.22403333333333333,0.030266666666666636,0.0,0.1065333333333334,40.248870277777776
0.2236666666666667,0.029799999999999993,0.0,0.10526666666666665,40.49886444444445
0.224,0.032733333333333364,0.0,0.10746666666666668,40.74885722222222
0.22720000000000004,0.03246666666666667,0.0,0.10726666666666665,40.99885111111111
0.22989999999999997,0.03306666666666663,0.0,0.10856666666666662,41.24884361111111
0.2299666666666667,0.03090000000000004,0.0,0.10953333333333332,41.4988375
0.22826666666666665,0.028266666666666662,0.0,0.10623333333333332,41.74883194444445
0.23070000000000002,0.02993333333333334,0.0,0.10760000000000003,41.998822777777775
0.2289,0.029200000000000004,0.0,0.10623333333333335,42.24881833333334
0.22999999999999998,0.029200000000000004,0.0,0.10726666666666662,42.49880972222222
0.23043333333333332,0.03043333333333334,0.0,0.1071333333333333,42.748805000000004
0.23103333333333337,0.02946666666666667,0.0,0.10653333333333337,42.99879527777778
0.22999999999999998,0.029833333333333295,0.0,0.10649999999999998,43.24878833333334
0.23303333333333334,0.03359999999999999,0.0,0.10700000000000001,43.498780000000004
0.23370000000000002,0.03180000000000002,0.0,0.1069000000000001,43.74877444444444
0.23383333333333328,0.02939999999999998,0.0,0.10703333333333331,43.99876999999999
0.23476666666666665,0.03130000000000002,0.0,0.10813333333333339,44.24876083333333
0.23620000000000005,0.03133333333333335,0.0,0.10870000000000005,44.498755277777775
0.2384666666666666,0.03466666666666668,0.0,0.10843333333333333,44.74874666666667
0.23746666666666666,0.030633333333333318,0.0,0.10906666666666665,44.99874027777778
0.23640000000000005,0.029633333333333317,0.0,0.10820000000000002,45.248736944444445
0.24136666666666667,0.033999999999999975,0.0,0.1109,45.49872666666666
0.23930000000000004,0.03213333333333335,0.0,0.10850000000000001,45.74872305555555
0.24026666666666674,0.028566666666666657,0.0,0.10799999999999998,45.99871416666667
0.2415333333333334,0.029066666666666685,0.0,0.10996666666666668,46.24870555555555
0.24109999999999998,0.031166666666666704,0.0,0.10969999999999996,46.49870194444444
0.2408,0.03173333333333331,0.0,0.10959999999999995,46.74869416666667
0.24003333333333338,0.02923333333333336,0.0,0.11039999999999994,46.998686666666664
0.24256666666666665,0.031199999999999978,0.0,0.11076666666666662,47.24868222222222
0.24290000000000003,0.03193333333333334,0.0,0.11023333333333332,47.49867388888889
0.24433333333333335,0.02980000000000002,0.0,0.11033333333333334,47.74866611111111
0.24320000000000003,0.029299999999999965,0.0,0.10896666666666666,47.99865777777778
0.24496666666666672,0.030133333333333345,0.00016666666666670382,0.11080000000000001,48.248650833333336
0.24316666666666664,0.02836666666666665,0.0,0.11043333333333338,48.498645833333335
0.24456666666666663,0.03286666666666668,0.0,0.11139999999999997,48.74863888888889
0.24560000000000007,0.029366666666666708,0.0,0.11076666666666671,48.99863166666667
0.24533333333333335,0.029700000000000032,0.0,0.10959999999999998,49.248627500000005
0.24590000000000004,0.03163333333333332,0.0,0.11046666666666674,49.498622499999996
0.24549999999999994,0.02796666666666664,0.0,0.11053333333333337,49.74861055555555
0.24756666666666666,0.03173333333333328,0.0006333333333333191,0.11096666666666666,49.998605
0.2467666666666666,0.027433333333333282,0.0,0.10969999999999999,50.24859722222222
0.2465333333333333,0.031333333333333296,0.0,0.11053333333333334,50.49859111111112
0.24890000000000007,0.031166666666666676,0.0,0.1130666666666667,50.74858416666667
0.24493333333333334,0.031433333333333285,0.0,0.11010000000000003,50.998576944444444
0.2464333333333333,0.029066666666666685,0.0,0.11143333333333336,51.24857305555556
0.24563333333333331,0.03176666666666664,0.0,0.10980000000000001,51.49856305555555
0.24830000000000002,0.026800000000000074,0.0,0.10830000000000006,51.748558055555556
0.2462,0.03153333333333333,0.0,0.10963333333333333,51.998550277777774
0.24763333333333332,0.02789999999999998,0.0,0.1096333333333333,52.24854611111111
0.2500666666666667,0.032733333333333364,0.0,0.11020000000000002,52.49853638888889
0.2459,0.02579999999999999,0.0,0.10780000000000006,52.74852888888889
0.24796666666666664,0.031799999999999995,0.0,0.10950000000000001,52.99852611111111
0.24659999999999999,0.027133333333333343,0.0,0.10816666666666663,53.24851527777778
0.24713333333333337,0.029133333333333317,0.0,0.10826666666666668,53.498511944444445
0.24830000000000002,0.029433333333333395,0.0,0.10996666666666671,53.7485025
0.24626666666666663,0.02633333333333332,0.0,0.10843333333333333,53.998495277777785
0.24473333333333327,0.030766666666666664,0.0,0.10856666666666673,54.248488611111114
0.24719999999999998,0.027066666666666683,0.0,0.10819999999999996,54.49848083333333
0.25010000000000004,0.02956666666666663,0.0,0.10803333333333331,54.74847583333334
0.2482666666666666,0.02826666666666669,0.0,0.10906666666666667,54.998467777777776
0.24739999999999998,0.026499999999999968,0.0,0.1101,55.248464999999996
0.2474333333333333,0.030333333333333268,0.0,0.10896666666666657,55.49845333333333
0.2486666666666667,0.026500000000000024,0.0,0.10849999999999999,55.74844944444445
0.24690000000000004,0.028200000000000003,0.0,0.10786666666666664,55.99843944444445
0.24836666666666665,0.029599999999999987,0.0,0.10846666666666663,56.248435
0.2488333333333333,0.028466666666666696,0.0,0.11083333333333334,56.49842666666667
0.24716666666666665,0.02776666666666666,0.0,0.10823333333333335,56.74841861111111
0.2490666666666666,0.029066666666666685,0.0,0.10846666666666666,56.99841166666667
0.24696666666666653,0.02526666666666666,0.0,0.10739999999999997,57.248405
0.2487666666666667,0.031200000000000033,0.0,0.11110000000000003,57.49839861111111
0.24756666666666668,0.02679999999999999,0.0,0.10809999999999995,57.74839138888889
0.25160000000000005,0.027100000000000013,0.0007666666666666933,0.10949999999999999,57.99838666666667
0.24910000000000004,0.029866666666666708,0.0,0.11109999999999998,58.248378055555555
0.25093333333333334,0.02893333333333331,0.0,0.10869999999999999,58.498373611111106
0.2508,0.02840000000000001,0.001533333333333331,0.11003333333333337,58.74836361111111
0.2539666666666668,0.02823333333333336,0.0,0.1096,58.99836055555556
0.24956666666666674,0.029900000000000065,0.0,0.10970000000000005,59.24835
0.2484666666666666,0.025999999999999995,0.0,0.10866666666666669,59.49834138888889
0.2506,0.0257,0.0,0.10949999999999999,59.74833722222222
0.2494666666666667,0.02823333333333336,0.0,0.10866666666666666,59.998329444444444
0.25093333333333334,0.028466666666666668,0.0,0.10850000000000001,60.248325277777774
0.2536999999999999,0.027733333333333332,0.0,0.10979999999999998,60.49831555555555
0.25073333333333336,0.027533333333333326,0.0,0.10946666666666663,60.748310833333335
0.24950000000000003,0.02870000000000003,0.0,0.1091,60.9983025
0.25216666666666665,0.029299999999999993,0.0,0.10950000000000001,61.24829444444444
0.25276666666666664,0.027099999999999985,0.0,0.10999999999999999,61.49828833333333
0.25166666666666665,0.02780000000000002,0.0,0.10923333333333335,61.748281388888884
0.25196666666666667,0.027700000000000002,0.00046666666666669854,0.10883333333333337,61.99827527777778
0.2522666666666667,0.0295333333333333,0.0,0.1094,62.248266944444445
0.2554333333333333,0.026466666666666666,0.0,0.10906666666666667,62.49826138888889
0.25140000000000007,0.025633333333333314,0.0,0.10800000000000001,62.74825472222222
0.2515,0.02836666666666665,0.0,0.10913333333333336,62.99824805555556
0.2485666666666667,0.02780000000000002,0.0,0.10793333333333333,63.24824111111111
0.2513333333333333,0.02706666666666671,0.0,0.10926666666666668,63.49823388888888
0.25103333333333333,0.0247333333333333,0.0,0.10633333333333334,63.74822722222222
0.2527666666666667,0.028233333333333305,0.0,0.1094333333333333,63.998221388888894
0.2528333333333333,0.0267,0.0,0.10773333333333335,64.24821333333334
0.25149999999999995,0.027933333333333366,0.0,0.10880000000000001,64.49820666666666
0.25329999999999997,0.026933333333333365,0.0,0.1083666666666667,64.74820222222222
0.25126666666666664,0.02523333333333333,0.0,0.10826666666666665,64.99819277777777
0.25106666666666677,0.02673333333333336,0.0,0.10906666666666662,65.24818527777778
0.2485,0.026566666666666683,0.0,0.10796666666666666,65.49818027777778
0.2511,0.027500000000000052,0.0,0.10893333333333344,65.74817361111111
0.25260000000000005,0.02633333333333332,0.0,0.10803333333333329,65.99816666666666
0.2519666666666667,0.024866666666666648,0.0,0.10816666666666663,66.24816111111112
0.2525333333333333,0.025466666666666665,0.0,0.1086666666666666,66.49815305555555
0.2539666666666667,0.027600000000000013,0.0,0.11066666666666664,66.74815
0.25830000000000003,0.027033333333333354,0.0,0.10936666666666667,66.99813888888889
0.2624666666666666,0.028799999999999992,0.0,0.11019999999999999,67.2481325
0.25470000000000004,0.026566666666666683,0.0,0.1104,67.49812555555556
0.2544666666666666,0.02466666666666667,0.0,0.10903333333333337,67.74812222222222
0.25383333333333336,0.024933333333333335,0.0,0.1083666666666667,67.99811249999999
0.26103333333333334,0.028066666666666656,0.0,0.11116666666666664,68.2481086111111
0.2591333333333332,0.02896666666666664,0.0,0.11296666666666669,68.49810000000001
0.25860000000000005,0.02899999999999997,0.0,0.1132666666666666,68.7480925
0.2563,0.027499999999999997,0.0,0.11093333333333333,68.9980875
0.25803333333333334,0.0256666666666667,0.0,0.11190000000000003,69.24808
0.25706666666666667,0.024133333333333312,0.0,0.1095666666666667,69.49807194444445
0.25850000000000006,0.026933333333333392,0.0,0.11186666666666667,69.74806611111111
0.2579333333333333,0.026533333333333325,0.0,0.11260000000000003,69.99806277777778
0.2596333333333333,0.02636666666666665,0.0,0.11186666666666667,70.24805277777777
0.25893333333333335,0.027499999999999997,0.0,0.11263333333333336,70.4980475
0.26183333333333336,0.0305333333333333,0.0007999999999999952,0.11679999999999996,70.74803805555555
0.2592,0.02656666666666671,0.0,0.11333333333333334,70.99803222222222
0.26106666666666667,0.0267,0.0,0.11273333333333332,71.24802277777778
0.2619,0.02783333333333335,0.00016666666666670382,0.11370000000000002,71.49801583333333
0.26009999999999994,0.027333333333333293,0.0,0.11263333333333331,71.74800972222222
0.25980000000000003,0.02616666666666667,0.0,0.11276666666666671,71.99800666666667
0.25926666666666665,0.02683333333333332,0.0,0.11239999999999997,72.2479975
0.2634333333333333,0.02739999999999998,0.0011333333333333195,0.11489999999999995,72.49799472222222
0.2686666666666667,0.02776666666666669,0.0,0.11450000000000002,72.74798805555555
0.26206666666666667,0.02940000000000001,0.0006333333333333468,0.11549999999999999,72.99797722222222
0.2607333333333334,0.030666666666666675,0.002966666666666673,0.11583333333333329,73.24797500000001
0.25686666666666663,0.028266666666666634,0.0,0.1129,73.49796333333333
0.26026666666666665,0.029166666666666646,0.0014999999999999736,0.11406666666666668,73.74795777777777
0.25873333333333337,0.02780000000000002,0.0,0.11306666666666668,73.99795055555555
0.2603666666666667,0.028999999999999998,0.0,0.1135666666666667,74.24794388888888
0.25880000000000003,0.02733333333333335,0.001233333333333364,0.11470000000000005,74.49793722222223
0.26083333333333336,0.02830000000000002,0.0,0.1140666666666667,74.74793111111111
0.2587666666666667,0.02639999999999998,0.0,0.11333333333333331,74.99792361111112
0.25759999999999994,0.02629999999999999,0.0,0.11226666666666665,75.24791750000001
0.26083333333333336,0.028833333333333322,0.0,0.11319999999999997,75.49791
0.25926666666666665,0.028066666666666656,0.0,0.11366666666666667,75.74790444444444
0.26730000000000004,0.02683333333333332,0.0,0.11226666666666668,75.99789694444445
0.2596,0.02870000000000003,0.0,0.11470000000000002,76.24788916666667
0.2589000000000001,0.029299999999999993,0.0021333333333333204,0.11429999999999996,76.49788277777779
0.2594333333333333,0.02830000000000002,0.002600000000000019,0.1142,76.74787833333335
0.26036666666666664,0.03043333333333334,0.002333333333333326,0.11650000000000005,76.99787138888888
0.25683333333333336,0.026400000000000007,0.0,0.11263333333333334,77.24786138888888
0.2592,0.028400000000000036,0.0,0.11376666666666668,77.49785638888889
0.25803333333333334,0.02726666666666666,0.0,0.11333333333333331,77.74784833333334
0.25639999999999996,0.026333333333333292,0.0006999999999999784,0.1124666666666666,77.99784222222223
0.2581333333333333,0.028633333333333344,0.0,0.11356666666666673,78.24783472222222
0.25873333333333337,0.026566666666666683,0.0,0.11233333333333337,78.4978325
0.2573666666666667,0.027199999999999974,0.0,0.11286666666666662,78.74782250000001
0.2563333333333333,0.026500000000000024,6.666666666665932e-05,0.11309999999999998,78.99781416666667
0.26093333333333324,0.02976666666666669,0.0027666666666666673,0.1147,79.24780805555555
0.259,0.02676666666666666,0.0006666666666667043,0.11329999999999998,79.4978
0.2599,0.02726666666666666,0.0015333333333333588,0.11436666666666667,79.74779416666667
0.26016666666666666,0.027000000000000024,0.0008666666666666822,0.11430000000000001,79.9977886111111
0.2591333333333333,0.026666666666666644,0.0,0.11313333333333336,80.24777999999999
0.2561,0.027533333333333354,9.999999999998899e-05,0.11306666666666673,80.49777444444445
0.2569666666666667,0.026466666666666694,0.0012333333333333363,0.11200000000000002,80.74776583333333
0.26123333333333326,0.025733333333333303,0.0,0.11063333333333336,80.99776
0.25583333333333325,0.027066666666666656,0.0005000000000000004,0.11290000000000003,81.24775611111112
0.25626666666666664,0.025566666666666682,0.0,0.11203333333333337,81.49774638888888
0.2558,0.026366666666666677,0.0005333333333333024,0.11166666666666672,81.74773944444445
0.2566666666666667,0.027633333333333288,0.002266666666666639,0.11339999999999997,81.99773555555555
0.25386666666666663,0.02773333333333336,0.0004333333333333411,0.11309999999999998,82.24772583333333
0.2569000000000001,0.028200000000000003,0.0014666666666666994,0.11366666666666675,82.49771944444444
0.2554333333333334,0.025766666666666632,0.0,0.11206666666666668,82.74771166666666
0.25616666666666654,0.026533333333333353,0.0,0.11346666666666669,82.99770527777778
0.2566666666666667,0.025033333333333352,0.0,0.11293333333333341,83.24769722222223
0.25429999999999997,0.024599999999999983,0.0,0.11196666666666669,83.49769277777779
0.25570000000000004,0.02706666666666671,0.00043333333333331336,0.11363333333333339,83.74768305555556
0.2574666666666666,0.027399999999999952,0.0015999999999999903,0.11259999999999998,83.99767722222222
0.2549000000000001,0.026133333333333342,0.00086666666666671,0.11263333333333339,84.2476711111111
0.25470000000000004,0.025833333333333347,0.0,0.11079999999999998,84.49766416666667
0.2566333333333333,0.025799999999999962,0.0006999999999999784,0.11223333333333341,84.74766
0.255,0.02670000000000003,0.00046666666666669854,0.11253333333333337,84.99765055555557
0.25736666666666674,0.027533333333333354,0.0022333333333333094,0.11473333333333335,85.2476463888889
0.2564666666666667,0.026699999999999974,0.001199999999999951,0.11299999999999993,85.49763944444445
0.2566666666666666,0.026866666666666678,0.0008999999999999841,0.11263333333333331,85.74762916666667
0.2529666666666667,0.028066666666666656,0.0,0.11393333333333336,85.99762388888888
0.2556999999999999,0.02736666666666665,0.0006333333333333191,0.11346666666666666,86.24761666666666
0.25339999999999996,0.025900000000000034,6.666666666665932e-05,0.11310000000000003,86.49760805555556
0.25393333333333334,0.024900000000000033,0.00030000000000002247,0.11140000000000003,86.74760138888888
0.2558333333333333,0.02776666666666666,0.0010333333333333583,0.11600000000000005,86.99759583333332
0.2555666666666666,0.02483333333333329,0.0008666666666666545,0.11289999999999994,87.24758944444444
0.25546666666666673,0.0261666666666667,0.0018666666666666554,0.11363333333333334,87.49758361111111
0.25450000000000006,0.02689999999999998,0.0008999999999999841,0.11383333333333337,87.74757444444444
0.2535,0.02539999999999995,0.0,0.11160000000000003,87.99757055555555
