H2O_IMID2,H2O_IMID3,H2O_IMID5,H2O_IMID8,H2O_LCY01,H2O_LCY2,TIME[H]
0.14346666666666663,0.03693333333333332,0.01223333333333329,0.1286333333333333,0.0,0.02533333333333332,20.499409444444442
0.14553333333333332,0.03670000000000001,0.01253333333333334,0.12746666666666664,0.0,0.02583333333333332,20.749400833333333
0.1474666666666667,0.03613333333333331,0.01200000000000001,0.12679999999999997,0.0,0.024866666666666662,20.999395
0.1447666666666667,0.03600000000000003,0.01036666666666669,0.13016666666666668,0.0,0.028466666666666696,21.249388055555556
0.1483,0.0364,0.01383333333333335,0.13040000000000002,0.0,0.027733333333333318,21.49938083333333
0.1481333333333334,0.03566666666666668,0.012433333333333352,0.12806666666666672,0.0,0.02456666666666668,21.74937388888889
0.14963333333333334,0.0358,0.012500000000000011,0.12843333333333334,0.0,0.025800000000000017,21.999368333333333
0.15006666666666663,0.036333333333333315,0.012400000000000008,0.13026666666666664,0.0,0.026299999999999976,22.24936111111111
0.15063333333333334,0.0358,0.012800000000000006,0.13090000000000002,0.0,0.02833333333333332,22.499353888888887
0.15166666666666667,0.0368,0.012266666666666648,0.13046666666666665,0.0,0.027100000000000013,22.7493475
0.15193333333333328,0.03553333333333333,0.012466666666666654,0.13016666666666665,0.0,0.02629999999999999,22.999340277777776
0.15286666666666665,0.03570000000000001,0.012499999999999983,0.13103333333333333,0.0,0.029799999999999993,23.249336111111113
0.15256666666666663,0.03533333333333334,0.01206666666666667,0.13073333333333337,0.0,0.030333333333333337,23.49932944444444
0.15449999999999997,0.03413333333333332,0.012733333333333346,0.13023333333333334,0.0,0.026866666666666678,23.749322222222222
0.15609999999999996,0.034699999999999995,0.013666666666666646,0.13189999999999996,0.0,0.02706666666666664,23.99931472222222
0.15583333333333338,0.035699999999999996,0.013433333333333339,0.132,0.0,0.030033333333333342,24.24930611111111
0.15753333333333336,0.03463333333333335,0.012700000000000017,0.1302666666666667,0.0,0.02930000000000002,24.499299999999998
0.15680000000000005,0.03473333333333335,0.012533333333333355,0.13096666666666668,0.0,0.02326666666666667,24.749292222222223
0.15903333333333336,0.03466666666666668,0.012966666666666682,0.13290000000000002,0.0,0.028699999999999976,24.999289166666667
0.1571333333333333,0.03519999999999997,0.0121,0.13296666666666662,0.0,0.02606666666666664,25.249283055555555
0.15943333333333332,0.03263333333333329,0.0126,0.13003333333333333,0.0,0.02310000000000001,25.499274444444445
0.1603,0.03363333333333332,0.012899999999999995,0.1325,0.0,0.026666666666666672,25.749269444444444
0.16169999999999995,0.03369999999999998,0.013233333333333347,0.13079999999999997,0.0,0.028100000000000014,25.99926277777778
0.16113333333333335,0.03450000000000002,0.01270000000000003,0.13280000000000003,0.0,0.027566666666666698,26.249255555555557
0.16213333333333335,0.03313333333333335,0.012566666666666643,0.13090000000000004,0.0,0.026900000000000007,26.49924888888889
0.16233333333333333,0.03503333333333329,0.013133333333333289,0.13386666666666663,0.0,0.026333333333333306,26.749241944444442
0.16403333333333336,0.034000000000000016,0.014299999999999993,0.13203333333333334,0.0,0.0286,26.999231944444446
0.16353333333333334,0.03363333333333332,0.012833333333333308,0.1300333333333333,0.0,0.026233333333333275,27.249225555555554
0.16376666666666667,0.03453333333333333,0.013466666666666682,0.1326,0.0,0.028466666666666668,27.49921861111111
0.1686666666666667,0.034033333333333346,0.014700000000000005,0.13219999999999998,0.0,0.028933333333333325,27.749211944444443
0.16523333333333334,0.034000000000000016,0.014033333333333328,0.13366666666666666,0.0,0.028233333333333374,27.999204722222224
0.16616666666666663,0.03323333333333335,0.013766666666666663,0.13353333333333334,0.0,0.029800000000000007,28.24920111111111
0.16683333333333333,0.033299999999999996,0.014133333333333331,0.13099999999999998,0.0,0.028666666666666674,28.499192222222224
0.1679666666666667,0.03349999999999999,0.014499999999999999,0.13330000000000003,0.0,0.027366666666666664,28.74918472222222
0.16786666666666672,0.03493333333333333,0.014633333333333345,0.13506666666666672,0.0,0.028866666666666665,28.99918027777778
0.17126666666666662,0.035366666666666685,0.01789999999999997,0.13366666666666668,3.333333333332966e-05,0.03166666666666665,29.249170555555555
0.16813333333333336,0.03449999999999999,0.013633333333333345,0.1321666666666667,0.0,0.028333333333333335,29.499163333333332
0.16929999999999998,0.032200000000000006,0.014533333333333343,0.13136666666666663,0.0,0.027633333333333315,29.749157500000003
0.1711666666666667,0.03380000000000004,0.01446666666666667,0.1313666666666667,0.0,0.028366666666666693,29.999152777777777
0.17036666666666672,0.032466666666666685,0.01440000000000001,0.1304333333333334,0.0,0.028133333333333357,30.249143611111112
0.17110000000000003,0.03323333333333334,0.014499999999999985,0.1300666666666667,0.0,0.029266666666666663,30.499136944444444
0.17043333333333333,0.03233333333333334,0.014200000000000004,0.1316,0.0,0.022666666666666682,30.749132222222222
0.17136666666666667,0.032466666666666644,0.01423333333333332,0.1314,0.0,0.029166666666666674,30.9991225
0.17116666666666663,0.03273333333333332,0.015433333333333368,0.13023333333333337,0.0,0.029899999999999996,31.24911861111111
0.17233333333333328,0.03319999999999998,0.014600000000000002,0.13066666666666665,0.0,0.028999999999999998,31.499111944444444
0.17386666666666667,0.03253333333333332,0.015766666666666665,0.13219999999999998,0.0,0.03026666666666665,31.74910277777778
0.17223333333333335,0.03250000000000003,0.014399999999999996,0.13166666666666674,0.0,0.026800000000000018,31.99909611111111
0.1749,0.031899999999999956,0.01469999999999999,0.13176666666666664,0.0,0.02783333333333332,32.249092222222224
0.17553333333333326,0.0324,0.014433333333333312,0.13206666666666672,0.0,0.025733333333333372,32.49908222222222
0.17593333333333333,0.03123333333333335,0.01486666666666668,0.13140000000000002,0.0,0.023466666666666705,32.74907611111111
0.17659999999999998,0.03223333333333335,0.015266666666666692,0.13086666666666663,0.0,0.025633333333333355,32.999071111111114
0.17750000000000005,0.03283333333333331,0.016200000000000006,0.13223333333333337,0.0,0.02876666666666665,33.24906111111111
0.17636666666666673,0.03283333333333331,0.01493333333333334,0.13279999999999997,0.0,0.02700000000000001,33.49905416666667
0.17760000000000004,0.03193333333333333,0.01590000000000001,0.1353333333333333,0.0,0.027566666666666698,33.749048333333334
0.1769,0.03156666666666667,0.016066666666666687,0.13493333333333335,0.0,0.02443333333333335,33.99904166666667
0.1777333333333333,0.03186666666666667,0.015199999999999977,0.13216666666666665,0.0,0.027766666666666648,34.24903694444444
0.17930000000000001,0.03353333333333336,0.016566666666666674,0.13526666666666665,0.0,0.02730000000000002,34.499027777777776
0.17883333333333334,0.03123333333333332,0.0155,0.13266666666666665,0.0,0.024366666666666634,34.74902055555555
0.17960000000000004,0.032633333333333334,0.015166666666666676,0.13330000000000003,0.0,0.027833333333333335,34.999015
0.18116666666666667,0.03059999999999999,0.015699999999999992,0.13186666666666666,0.0,0.02676666666666669,35.24901083333333
0.18033333333333335,0.032033333333333344,0.014799999999999994,0.133,0.0,0.025733333333333344,35.498999999999995
0.1802666666666667,0.031833333333333366,0.015799999999999995,0.13156666666666667,0.0,0.028066666666666698,35.74899388888889
0.18063333333333337,0.03123333333333332,0.014666666666666647,0.13306666666666667,0.0,0.027033333333333312,35.99898805555556
0.18043333333333333,0.030999999999999986,0.015066666666666659,0.13119999999999998,0.0,0.02580000000000003,36.248979444444444
0.18119999999999997,0.03213333333333336,0.015366666666666653,0.13283333333333336,0.0,0.02650000000000001,36.498975
0.18536666666666668,0.031799999999999995,0.017433333333333356,0.13346666666666673,0.0,0.02310000000000001,36.74896638888889
0.18320000000000003,0.030966666666666656,0.01606666666666666,0.13190000000000002,0.0,0.019533333333333333,36.998959166666666
0.18436666666666668,0.03130000000000001,0.015166666666666676,0.13290000000000002,0.0,0.02399999999999998,37.24895611111111
0.1845,0.03173333333333332,0.016333333333333297,0.13046666666666668,0.0,0.02506666666666664,37.49894694444445
0.18533333333333335,0.031233333333333294,0.01596666666666667,0.13276666666666664,0.0,0.02353333333333331,37.748938055555556
0.1844,0.03176666666666668,0.015833333333333352,0.13323333333333331,0.0,0.023633333333333353,37.998936388888886
0.18630000000000002,0.030666666666666634,0.016399999999999984,0.13323333333333331,0.0,0.023166666666666655,38.24892583333333
0.18780000000000002,0.030999999999999986,0.01596666666666667,0.13216666666666665,0.0,0.021866666666666687,38.498918055555556
0.1866,0.03026666666666665,0.016366666666666654,0.13203333333333328,0.0,0.024399999999999963,38.74891194444445
0.18716666666666665,0.029966666666666655,0.01613333333333332,0.13113333333333338,0.0,0.022666666666666654,38.99890666666667
0.1862333333333333,0.03020000000000002,0.016033333333333358,0.13253333333333334,0.0,0.0228,39.2489025
0.18796666666666667,0.03010000000000003,0.016666666666666677,0.13269999999999998,0.0,0.022566666666666665,39.498891944444445
0.18860000000000002,0.032,0.016666666666666663,0.13106666666666664,0.0,0.024633333333333368,39.74888583333333
0.18786666666666657,0.030966666666666656,0.015766666666666665,0.13103333333333333,0.0,0.020500000000000004,39.99887916666667
0.18909999999999993,0.030133333333333304,0.016266666666666638,0.13079999999999997,0.0,0.0213333333333333,40.248870277777776
0.18906666666666666,0.030566666666666645,0.016466666666666643,0.13113333333333332,0.0,0.019799999999999998,40.49886444444445
0.18966666666666665,0.03016666666666669,0.016233333333333363,0.13083333333333336,0.0,0.02336666666666666,40.74885722222222
0.18753333333333327,0.0296,0.01546666666666667,0.13049999999999995,0.0,0.021433333333333346,40.99885111111111
0.18813333333333332,0.030566666666666686,0.01576666666666665,0.13209999999999997,0.0,0.021433333333333332,41.24884361111111
0.1877333333333333,0.030600000000000002,0.016300000000000023,0.1305,0.0,0.023100000000000023,41.4988375
0.1906666666666667,0.03016666666666669,0.016333333333333352,0.13196666666666668,0.0,0.02073333333333334,41.74883194444445
0.18879999999999997,0.0300333333333333,0.01679999999999998,0.1307333333333333,0.0,0.022799999999999987,41.998822777777775
0.19056666666666672,0.03016666666666669,0.016266666666666693,0.13013333333333332,0.0,0.019433333333333344,42.24881833333334
0.1919,0.02976666666666669,0.01613333333333336,0.1324666666666667,0.0,0.020700000000000024,42.49880972222222
0.18936666666666663,0.02966666666666666,0.015666666666666648,0.13080000000000003,0.0,0.019333333333333327,42.748805000000004
0.1951666666666666,0.031199999999999964,0.01713333333333332,0.13246666666666668,0.0,0.023366666666666633,42.99879527777778
0.19156666666666666,0.028933333333333325,0.01596666666666667,0.12969999999999998,0.0,0.01920000000000001,43.24878833333334
0.19389999999999996,0.029800000000000035,0.01643333333333334,0.131,0.0,0.02013333333333335,43.498780000000004
0.19319999999999993,0.0295,0.016733333333333322,0.13163333333333335,0.0,0.018500000000000016,43.74877444444444
0.19303333333333333,0.029866666666666666,0.0164666666666667,0.13286666666666674,0.0,0.02006666666666672,43.99876999999999
0.19423333333333337,0.029433333333333353,0.016266666666666693,0.13040000000000002,0.0,0.01793333333333337,44.24876083333333
0.19483333333333333,0.03056666666666666,0.017600000000000005,0.13166666666666668,0.0,0.020600000000000007,44.498755277777775
0.1938333333333333,0.030200000000000005,0.016700000000000048,0.13269999999999998,0.0,0.02176666666666663,44.74874666666667
0.19446666666666673,0.028266666666666704,0.0164666666666667,0.1331,0.0,0.015066666666666687,44.99874027777778
0.19680000000000003,0.02973333333333332,0.016866666666666627,0.13393333333333335,0.0,0.020166666666666652,45.248736944444445
0.19490000000000007,0.029266666666666677,0.01676666666666672,0.13180000000000003,0.0,0.020933333333333345,45.49872666666666
0.19393333333333335,0.029399999999999996,0.016166666666666676,0.13539999999999996,0.0,0.021466666666666703,45.74872305555555
0.19813333333333333,0.02983333333333331,0.017466666666666644,0.13506666666666667,0.0,0.020599999999999993,45.99871416666667
0.19493333333333335,0.028333333333333308,0.015933333333333313,0.131,0.0,0.020333333333333328,46.24870555555555
0.1989333333333333,0.029533333333333342,0.01619999999999998,0.13323333333333331,0.0,0.01973333333333331,46.49870194444444
0.19703333333333334,0.030066666666666672,0.016233333333333363,0.13556666666666667,0.0,0.01869999999999998,46.74869416666667
0.19940000000000008,0.028333333333333308,0.01713333333333332,0.13236666666666663,0.0,0.017133333333333348,46.998686666666664
0.19863333333333333,0.028800000000000034,0.01586666666666668,0.13230000000000003,0.0,0.019066666666666662,47.24868222222222
0.19860000000000005,0.02906666666666667,0.017933333333333343,0.13433333333333336,0.0,0.019066666666666662,47.49867388888889
0.19880000000000003,0.028633333333333358,0.016333333333333352,0.13363333333333333,0.0,0.019233333333333366,47.74866611111111
0.19913333333333327,0.029099999999999973,0.016766666666666666,0.13389999999999996,0.0,0.018299999999999997,47.99865777777778
0.19686666666666663,0.03053333333333333,0.017033333333333317,0.1336,0.0,0.018199999999999966,48.248650833333336
0.1986,0.028966666666666627,0.016499999999999973,0.1322333333333333,0.0,0.016166666666666676,48.498645833333335
0.1992,0.02963333333333333,0.016766666666666638,0.1345,0.0,0.018833333333333327,48.74863888888889
0.20080000000000003,0.029499999999999943,0.01703333333333329,0.13663333333333333,0.0,0.016099999999999948,48.99863166666667
0.2003666666666667,0.02886666666666665,0.01639999999999997,0.13456666666666667,0.0,0.018899999999999972,49.248627500000005
0.20069999999999996,0.029133333333333317,0.016533333333333317,0.1330333333333333,0.0,0.0179333333333333,49.498622499999996
0.20003333333333334,0.028866666666666665,0.01643333333333334,0.13286666666666663,0.0,0.017166666666666677,49.74861055555555
0.20013333333333333,0.028300000000000006,0.016999999999999973,0.13199999999999995,0.0,0.017233333333333337,49.998605
0.2018333333333333,0.030100000000000016,0.017266666666666652,0.1342,0.0,0.01949999999999999,50.24859722222222
0.20306666666666662,0.028833333333333308,0.016999999999999973,0.13283333333333336,0.0,0.018299999999999997,50.49859111111112
0.19993333333333332,0.029166666666666674,0.01686666666666667,0.13199999999999998,0.0,0.016499999999999987,50.74858416666667
0.2024333333333334,0.028266666666666704,0.01716666666666665,0.13183333333333336,0.0,0.017433333333333315,50.998576944444444
0.20396666666666663,0.030899999999999983,0.018133333333333335,0.13566666666666666,0.0,0.01906666666666665,51.24857305555556
0.2024333333333334,0.029466666666666683,0.017100000000000018,0.13233333333333336,0.0,0.0169666666666667,51.49856305555555
0.20183333333333336,0.02869999999999999,0.017299999999999996,0.1331,0.0,0.01613333333333332,51.748558055555556
0.20196666666666668,0.02806666666666667,0.016533333333333303,0.1323333333333333,0.0,0.015833333333333324,51.998550277777774
0.203,0.02866666666666666,0.01716666666666665,0.1321,0.0,0.015399999999999955,52.24854611111111
0.20173333333333326,0.0290333333333333,0.01739999999999997,0.1313,0.0,0.01633333333333334,52.49853638888889
0.20336666666666664,0.02929999999999998,0.016933333333333286,0.1323333333333333,0.0,0.016866666666666627,52.74852888888889
0.20393333333333327,0.02779999999999999,0.017166666666666663,0.13276666666666667,0.0,0.015433333333333354,52.99852611111111
0.20396666666666663,0.028100000000000028,0.017200000000000007,0.12986666666666669,0.0,0.015333333333333352,53.24851527777778
0.20460000000000003,0.028266666666666662,0.018199999999999966,0.1302,0.0,0.016933333333333328,53.498511944444445
0.20223333333333332,0.028433333333333338,0.016999999999999987,0.1292,0.0,0.014966666666666656,53.7485025
0.2046666666666666,0.029566666666666644,0.01769999999999998,0.1313333333333333,0.0,0.01616666666666665,53.998495277777785
0.2018666666666667,0.027866666666666692,0.01706666666666666,0.1291,0.0,0.015299999999999994,54.248488611111114
0.2041666666666666,0.02966666666666662,0.01706666666666662,0.13183333333333327,0.0,0.016133333333333305,54.49848083333333
0.2058333333333333,0.02833333333333335,0.018066666666666648,0.12913333333333338,0.0,0.015699999999999992,54.74847583333334
0.20379999999999998,0.029133333333333317,0.01743333333333333,0.13003333333333333,0.0,0.015333333333333338,54.998467777777776
0.20583333333333342,0.028400000000000022,0.01706666666666666,0.12960000000000005,0.0,0.015799999999999995,55.248464999999996
0.20463333333333333,0.029533333333333328,0.017799999999999983,0.1311,0.0,0.017233333333333323,55.49845333333333
0.2074333333333333,0.0271,0.01859999999999999,0.13013333333333332,0.0,0.013600000000000001,55.74844944444445
0.20340000000000003,0.028366666666666665,0.016366666666666654,0.1305,0.0,0.015633333333333346,55.99843944444445
0.20660000000000006,0.027233333333333373,0.016566666666666688,0.1294333333333334,0.0,0.015833333333333352,56.248435
0.20370000000000002,0.029299999999999993,0.01726666666666668,0.12983333333333336,0.0,0.01633333333333334,56.49842666666667
0.2059333333333333,0.028399999999999995,0.01706666666666666,0.13040000000000002,0.0,0.016133333333333374,56.74841861111111
0.20770000000000002,0.029066666666666657,0.017600000000000005,0.13049999999999998,0.0,0.01613333333333336,56.99841166666667
0.20556666666666665,0.028066666666666656,0.01736666666666664,0.13086666666666663,0.0,0.01639999999999997,57.248405
0.2069666666666667,0.02709999999999997,0.017166666666666622,0.12933333333333336,0.0,0.013299999999999965,57.49839861111111
0.20616666666666672,0.028133333333333302,0.01813333333333335,0.12943333333333334,0.0,0.01763333333333332,57.74839138888889
0.2072666666666667,0.02756666666666667,0.016833333333333325,0.13140000000000002,0.0,0.015733333333333335,57.99838666666667
0.2075999999999999,0.02706666666666667,0.01673333333333331,0.13066666666666665,0.0,0.015299999999999994,58.248378055555555
0.20650000000000002,0.028066666666666684,0.017566666666666647,0.13110000000000002,0.0,0.014366666666666666,58.498373611111106
0.2077666666666666,0.030033333333333315,0.01776666666666664,0.13089999999999996,0.0,0.01613333333333329,58.74836361111111
0.20639999999999997,0.029099999999999987,0.016699999999999993,0.1309666666666667,0.0,0.016466666666666657,58.99836055555556
0.2101666666666666,0.028400000000000022,0.01709999999999999,0.1296,0.0,0.015800000000000022,59.24835
0.20836666666666664,0.027433333333333323,0.01709999999999999,0.12983333333333336,0.0,0.014533333333333329,59.49834138888889
0.20886666666666664,0.02796666666666668,0.017766666666666667,0.13146666666666673,0.0,0.013733333333333334,59.74833722222222
0.20860000000000004,0.02939999999999998,0.0179,0.13243333333333332,0.0,0.015399999999999997,59.998329444444444
0.20859999999999995,0.028766666666666663,0.017599999999999977,0.1311,0.0,0.01483333333333331,60.248325277777774
0.20893333333333333,0.028233333333333333,0.0179,0.12870000000000004,0.0,0.015100000000000002,60.49831555555555
0.20956666666666665,0.028499999999999998,0.017133333333333306,0.12983333333333333,0.0,0.01573333333333335,60.748310833333335
0.20946666666666666,0.028033333333333327,0.017099999999999976,0.13120000000000007,0.0,0.013966666666666655,60.9983025
0.20763333333333334,0.02846666666666664,0.01696666666666663,0.13089999999999996,0.0,0.014566666666666644,61.24829444444444
0.2104666666666667,0.027133333333333357,0.016866666666666683,0.1297666666666667,0.0,0.014166666666666675,61.49828833333333
0.20863333333333334,0.02743333333333335,0.017366666666666655,0.128,0.0,0.013500000000000026,61.748281388888884
0.20763333333333328,0.027766666666666648,0.01716666666666665,0.1285,0.0,0.014833333333333351,61.99827527777778
0.2074333333333333,0.027266666666666647,0.01669999999999998,0.13,0.0,0.013533333333333328,62.248266944444445
0.20816666666666672,0.027100000000000027,0.016300000000000023,0.12930000000000003,0.0,0.01436666666666668,62.49826138888889
