IMIDACLOPRIDANDLB_IMID2,IMIDACLOPRIDANDLB_IMID3,IMIDACLOPRIDANDLB_IMID5,IMIDACLOPRIDANDLB_IMID8,TIME[H]
0.9060666666666666,0.30499999999999994,0.3879,0.5617,6.749783055555556
0.9357666666666669,0.3265666666666666,0.40626666666666655,0.5921333333333334,6.999776944444444
0.9665666666666666,0.3472333333333333,0.4248333333333334,0.6231333333333333,7.249769444444444
0.9979333333333334,0.3679666666666666,0.4431333333333332,0.6553000000000001,7.499766111111111
1.0265666666666664,0.38839999999999997,0.4622333333333333,0.6848333333333334,7.749759166666667
1.0598333333333336,0.40879999999999994,0.4784666666666666,0.7156,7.999749722222222
1.0921999999999998,0.43029999999999996,0.4990999999999998,0.7467333333333335,8.249744999999999
1.1112666666666666,0.4483666666666667,0.5142000000000001,0.7730666666666666,8.499736666666667
1.1445333333333334,0.4693333333333333,0.5327666666666666,0.8072666666666668,8.749729722222222
1.1671,0.4890333333333334,0.5486333333333332,0.8311333333333333,8.9997225
1.1948333333333334,0.5100666666666668,0.5640666666666666,0.8526333333333334,9.249715833333333
1.221566666666667,0.5282,0.5831,0.8699,9.499711111111111
1.2407666666666668,0.5478000000000002,0.5986333333333334,0.8911,9.749705
1.2677666666666667,0.5651999999999999,0.6165,0.9085666666666669,9.999698055555555
1.2843,0.5872333333333333,0.6305,0.9255000000000001,10.249690277777779
1.3049666666666666,0.606,0.6483333333333333,0.9388666666666667,10.499682222222223
1.3227999999999998,0.6228666666666667,0.6626000000000001,0.9510333333333334,10.749674444444445
1.3385666666666665,0.6394333333333333,0.6785666666666667,0.9635333333333336,10.9996675
1.3594666666666666,0.6564666666666668,0.6935,0.9713999999999998,11.249660277777778
1.3712333333333333,0.6746333333333332,0.7151666666666665,0.9789000000000001,11.499656666666667
1.3886666666666667,0.6925,0.7210000000000001,0.9888333333333333,11.74964777777778
1.403,0.7089000000000002,0.7364666666666667,0.9969333333333336,11.999643333333333
1.4158,0.7263999999999999,0.7521333333333333,1.0023333333333333,12.249634722222222
1.4307999999999998,0.7435666666666667,0.7640666666666667,1.0079999999999998,12.499628611111111
1.4408,0.7585666666666666,0.7768,1.0120333333333333,12.749620555555556
1.4527333333333332,0.7782000000000001,0.7925666666666668,1.0206,12.999613055555557
1.4621666666666666,0.7925333333333333,0.8094333333333333,1.0225,13.249607222222224
1.4715333333333331,0.8085666666666667,0.8202333333333334,1.0269000000000001,13.49959777777778
1.4843666666666666,0.8233333333333334,0.8385999999999999,1.0335666666666667,13.749595833333332
1.4901333333333333,0.8382666666666666,0.8466333333333332,1.0347666666666666,13.999588888888889
1.5019333333333333,0.8583,0.8660666666666667,1.0389,14.249579444444443
1.5061000000000002,0.8719333333333334,0.8743333333333333,1.0420333333333334,14.499572222222222
1.5139333333333331,0.8862000000000001,0.8887999999999998,1.0451,14.749565555555556
1.5147666666666664,0.9018000000000002,0.8992333333333336,1.0476333333333332,14.999558888888888
1.5245000000000002,0.9178333333333333,0.9127000000000001,1.0514333333333332,15.2495525
1.5309999999999997,0.9311999999999998,0.9244666666666665,1.0539333333333332,15.499547222222223
1.5403666666666667,0.9459666666666665,0.9373333333333335,1.0599333333333334,15.74954111111111
1.5429,0.9598666666666665,0.9512666666666666,1.0605666666666664,15.999531944444445
1.5473,0.9765333333333333,0.9586999999999999,1.0638999999999998,16.249525277777778
1.5534666666666668,0.9898000000000001,0.9703,1.0671,16.499516944444444
1.5578666666666667,1.0054333333333334,0.9873333333333333,1.0710333333333335,16.749513888888888
1.5611666666666668,1.0171666666666666,0.9890000000000002,1.0730000000000002,16.9995075
1.5702000000000003,1.0322333333333336,1.0043666666666669,1.0791000000000002,17.24949777777778
1.5651333333333333,1.0443,1.0145333333333335,1.0797666666666665,17.499489444444443
1.5726333333333333,1.0578333333333332,1.0239333333333334,1.0848666666666669,17.74948277777778
1.573333333333333,1.0703333333333331,1.0344666666666666,1.088466666666667,17.999475555555556
1.578933333333333,1.0821333333333332,1.0427333333333333,1.0906,18.249470833333334
1.5800000000000003,1.0956,1.0603,1.0956,18.499463333333335
1.5826333333333336,1.1097666666666668,1.0673666666666666,1.0999333333333334,18.749458611111113
1.5875666666666668,1.1219,1.0803333333333336,1.1061333333333336,18.999450277777775
1.5887,1.1358000000000001,1.0866999999999998,1.1104,19.249443333333332
1.590666666666667,1.1462333333333334,1.0978666666666668,1.112933333333333,19.499435555555554
1.5944333333333331,1.1627666666666665,1.1086666666666665,1.1199666666666666,19.74942861111111
1.5972,1.1742,1.1185,1.1244,19.999424166666664
1.6058999999999999,1.1883,1.1280999999999999,1.1311666666666667,20.249417777777776
1.6022999999999998,1.2011666666666665,1.1360999999999999,1.1356333333333333,20.499409444444442
1.6065666666666667,1.2122333333333333,1.1460666666666668,1.142766666666667,20.749400833333333
1.6095000000000002,1.2270999999999999,1.156,1.149966666666667,20.999395
1.6095666666666666,1.2348666666666666,1.1632333333333331,1.1566,21.249388055555556
1.6117333333333335,1.247366666666667,1.1745,1.1652,21.49938083333333
1.6133666666666666,1.2571666666666668,1.1806,1.1737000000000002,21.74937388888889
1.6157666666666668,1.270433333333333,1.1914000000000002,1.1834666666666667,21.999368333333333
1.6169333333333336,1.2835333333333334,1.1969666666666665,1.1938333333333335,22.24936111111111
1.6159333333333334,1.2921333333333336,1.2068,1.2057666666666667,22.499353888888887
1.6194333333333337,1.3044,1.2138,1.2191333333333332,22.7493475
1.617966666666667,1.3129666666666668,1.2212666666666665,1.2319666666666669,22.999340277777776
1.6181666666666665,1.3229666666666666,1.2302,1.245266666666667,23.249336111111113
1.6197666666666666,1.3331666666666668,1.2379333333333333,1.2602666666666669,23.49932944444444
1.6211333333333333,1.3433333333333335,1.2441,1.2748666666666668,23.749322222222222
1.6209333333333333,1.3529,1.2521,1.2893666666666665,23.99931472222222
1.6209666666666669,1.3635666666666666,1.2592,1.3038,24.24930611111111
1.6204666666666667,1.3697,1.2674333333333336,1.3178333333333336,24.499299999999998
1.6224666666666667,1.3787666666666667,1.274,1.3336,24.749292222222223
1.6211666666666669,1.384866666666667,1.2796,1.3462,24.999289166666667
1.6232000000000002,1.3918666666666668,1.2847333333333333,1.3597666666666668,25.249283055555555
1.6236000000000002,1.4001666666666666,1.2932666666666668,1.372666666666667,25.499274444444445
1.6222999999999999,1.4022333333333332,1.3004666666666664,1.3864666666666667,25.749269444444444
1.6237,1.4099000000000004,1.3095999999999999,1.3983,25.99926277777778
1.6237999999999997,1.4123666666666668,1.3127000000000002,1.409433333333333,26.249255555555557
1.6231333333333333,1.4233333333333333,1.3188000000000002,1.4215,26.49924888888889
1.6208,1.4237333333333333,1.3243999999999998,1.4306999999999999,26.749241944444442
1.6219666666666666,1.4329333333333332,1.3316000000000001,1.4419666666666668,26.999231944444446
1.6221333333333332,1.4369666666666665,1.3386333333333336,1.4522666666666666,27.249225555555554
1.6206333333333334,1.4456666666666667,1.3431,1.4619333333333333,27.49921861111111
1.6189666666666667,1.4512,1.3484333333333332,1.4704333333333335,27.749211944444443
1.6194333333333335,1.4616333333333331,1.3556333333333332,1.4794666666666667,27.999204722222224
1.6205333333333334,1.4670333333333332,1.3628333333333336,1.4886666666666666,28.24920111111111
1.6185999999999998,1.4724333333333333,1.3663666666666665,1.4968333333333335,28.499192222222224
1.6194666666666668,1.4790333333333332,1.3725999999999998,1.5058333333333331,28.74918472222222
1.6183333333333332,1.4837999999999998,1.3778666666666666,1.5124,28.99918027777778
1.6191000000000002,1.489766666666667,1.3849666666666667,1.5202,29.249170555555555
1.6199333333333332,1.4949000000000001,1.3896666666666664,1.527966666666667,29.499163333333332
1.6172333333333333,1.4987333333333335,1.3933,1.5332666666666663,29.749157500000003
1.6173,1.5044666666666666,1.3978666666666668,1.5408333333333337,29.999152777777777
1.6191,1.5090666666666666,1.4043,1.5489,30.249143611111112
1.6187333333333331,1.5143666666666666,1.408933333333333,1.5546999999999997,30.499136944444444
1.6171,1.5176999999999998,1.4129666666666667,1.5603333333333331,30.749132222222222
1.6153000000000002,1.5236666666666665,1.4270000000000003,1.5650666666666668,30.9991225
1.6175333333333335,1.5290000000000001,1.4245,1.5717666666666668,31.24911861111111
1.6163333333333338,1.5320000000000003,1.4574333333333334,1.5759333333333336,31.499111944444444
1.6170333333333333,1.5368666666666666,1.4560333333333335,1.5823333333333331,31.74910277777778
1.6138333333333335,1.5439666666666667,1.4571333333333334,1.5884999999999998,31.99909611111111
1.6130000000000004,1.5459333333333334,1.4581666666666666,1.5911666666666666,32.249092222222224
1.6168,1.5508000000000002,1.4550666666666667,1.5969666666666664,32.49908222222222
1.6158000000000001,1.5542333333333331,1.5151999999999999,1.6002333333333334,32.74907611111111
1.6165333333333336,1.5594333333333332,1.5063,1.6053666666666666,32.999071111111114
1.6174666666666668,1.5669999999999997,1.5074333333333334,1.6112666666666668,33.24906111111111
1.6165333333333336,1.5693666666666668,1.5082666666666664,1.6150333333333333,33.49905416666667
1.6175000000000002,1.5755333333333337,1.5107,1.6197000000000001,33.749048333333334
1.6155666666666666,1.5782666666666667,1.5103666666666669,1.6231333333333335,33.99904166666667
1.6163333333333334,1.5813666666666668,1.513,1.6266666666666665,34.24903694444444
1.6153,1.5871666666666664,1.5139333333333334,1.6309999999999998,34.499027777777776
1.6154333333333333,1.5892666666666668,1.5154000000000003,1.6337666666666666,34.74902055555555
1.6170333333333333,1.5922333333333334,1.5165333333333337,1.6365,34.999015
1.6149,1.5977333333333334,1.5195,1.6406333333333334,35.24901083333333
1.6145666666666667,1.6022333333333334,1.5209000000000001,1.6432666666666667,35.498999999999995
1.6161666666666665,1.6056666666666666,1.5247000000000002,1.6465999999999998,35.74899388888889
1.6141666666666665,1.6082333333333334,1.5239333333333331,1.6487333333333334,35.99898805555556
1.6171333333333335,1.6132333333333335,1.5278666666666667,1.6538000000000002,36.248979444444444
1.6163666666666667,1.6163999999999998,1.5288666666666666,1.6571666666666667,36.498975
1.6172333333333337,1.6191333333333333,1.5336,1.6591666666666667,36.74896638888889
1.6173333333333335,1.6217666666666666,1.5342,1.6608999999999996,36.998959166666666
1.6180333333333332,1.6258333333333332,1.538066666666667,1.6651333333333334,37.24895611111111
1.616366666666667,1.6256,1.5365666666666669,1.6651,37.49894694444445
1.6174,1.631433333333333,1.5409666666666668,1.6701666666666668,37.748938055555556
1.6185666666666667,1.634,1.5437,1.6721,37.998936388888886
1.6184666666666663,1.637,1.5448666666666668,1.6739333333333333,38.24892583333333
1.6180666666666668,1.6403,1.5459,1.6777333333333335,38.498918055555556
1.6168000000000002,1.6405,1.5461333333333336,1.6767333333333339,38.74891194444445
1.6190000000000002,1.6467333333333338,1.5508000000000002,1.6830000000000005,38.99890666666667
1.6170333333333333,1.6474666666666666,1.5512666666666666,1.6828,39.2489025
1.6187666666666665,1.6519666666666666,1.5545000000000002,1.6851,39.498891944444445
1.6174666666666668,1.6543333333333334,1.5571,1.687933333333333,39.74888583333333
1.618166666666667,1.6548666666666667,1.557133333333333,1.6879999999999997,39.99887916666667
1.6177000000000001,1.6585333333333332,1.560866666666667,1.6906000000000003,40.248870277777776
1.6172666666666666,1.6587666666666665,1.5606333333333333,1.6916666666666667,40.49886444444445
1.6224666666666665,1.6633666666666669,1.565,1.695933333333333,40.74885722222222
1.618466666666667,1.6664666666666665,1.5647666666666669,1.6978333333333333,40.99885111111111
1.6179333333333332,1.6662666666666666,1.5675999999999999,1.6981666666666664,41.24884361111111
1.6179333333333334,1.6683,1.5672666666666668,1.6999333333333333,41.4988375
1.6192333333333335,1.6722,1.5713,1.7030333333333336,41.74883194444445
1.6189333333333333,1.6746666666666667,1.573133333333333,1.7042,41.998822777777775
1.6196333333333335,1.6785333333333332,1.5742333333333332,1.7075000000000005,42.24881833333334
1.6192,1.6791333333333331,1.5759999999999998,1.7072333333333332,42.49880972222222
1.6192000000000004,1.6801,1.5766333333333333,1.7078000000000002,42.748805000000004
1.6213666666666664,1.6837666666666666,1.5817999999999999,1.7093333333333334,42.99879527777778
1.6192666666666669,1.6848,1.5788333333333333,1.710566666666667,43.24878833333334
1.6232666666666664,1.6875666666666669,1.5824666666666667,1.7128666666666668,43.498780000000004
1.623433333333333,1.6898666666666669,1.5844000000000003,1.7148,43.74877444444444
1.6231333333333335,1.6924333333333332,1.5871666666666666,1.715833333333333,43.99876999999999
1.6234666666666668,1.6925,1.5889666666666666,1.7181666666666666,44.24876083333333
1.6214,1.6959666666666666,1.5882999999999998,1.7178666666666667,44.498755277777775
1.6249666666666667,1.7004000000000004,1.5930333333333333,1.7207666666666668,44.74874666666667
1.6205666666666665,1.6997666666666666,1.5906666666666662,1.7209333333333332,44.99874027777778
1.6243000000000003,1.7027666666666672,1.593766666666667,1.7219666666666666,45.248736944444445
1.6267999999999998,1.7061,1.5965666666666667,1.7267666666666666,45.49872666666666
1.6241666666666668,1.7062000000000002,1.5954,1.7249,45.74872305555555
1.6261,1.7089333333333332,1.5993999999999997,1.7273333333333334,45.99871416666667
1.6279,1.7120333333333335,1.5995,1.7289333333333332,46.24870555555555
1.6289,1.713833333333333,1.6016333333333332,1.7297333333333336,46.49870194444444
1.6280000000000001,1.7178333333333335,1.6028666666666667,1.7337333333333336,46.74869416666667
1.6272333333333335,1.7169333333333336,1.6031666666666666,1.7327333333333337,46.998686666666664
1.6301999999999999,1.7196333333333333,1.6066333333333334,1.7354000000000003,47.24868222222222
1.6282666666666665,1.7228999999999999,1.6060999999999999,1.7367666666666666,47.49867388888889
1.6286999999999998,1.7227666666666668,1.607,1.737066666666667,47.74866611111111
1.6291666666666669,1.7261666666666668,1.6074333333333335,1.7392666666666667,47.99865777777778
1.632366666666667,1.7291333333333332,1.612733333333333,1.742233333333333,48.248650833333336
1.6295,1.7283333333333333,1.6087333333333331,1.7409666666666663,48.498645833333335
1.6288333333333334,1.7307666666666663,1.6127999999999998,1.7436000000000003,48.74863888888889
1.6301666666666665,1.7337333333333333,1.6147999999999998,1.7447666666666666,48.99863166666667
1.6310333333333333,1.7355,1.6147333333333336,1.7462333333333335,49.248627500000005
1.6306000000000003,1.7355666666666667,1.6153666666666668,1.7475666666666667,49.498622499999996
1.6328333333333331,1.7388333333333332,1.6174666666666666,1.7495333333333332,49.74861055555555
1.6318000000000001,1.7401666666666666,1.6197333333333335,1.7514333333333336,49.998605
1.6297666666666666,1.7409666666666668,1.6176,1.7503666666666664,50.24859722222222
1.6334333333333333,1.7422666666666669,1.6212666666666666,1.7523,50.49859111111112
1.6349,1.7450666666666665,1.6235333333333333,1.7550000000000001,50.74858416666667
1.6333666666666669,1.7440333333333333,1.6216000000000002,1.7538333333333334,50.998576944444444
1.6328,1.7493333333333334,1.6234666666666666,1.7576000000000003,51.24857305555556
1.6308999999999998,1.7463666666666668,1.6215000000000002,1.7550666666666666,51.49856305555555
1.6352,1.7516333333333332,1.6256666666666666,1.7595,51.748558055555556
1.6332666666666666,1.7518333333333338,1.6259000000000001,1.7616999999999998,51.998550277777774
1.6333999999999997,1.7547,1.6262666666666667,1.7618,52.24854611111111
1.635533333333333,1.7592333333333334,1.6304999999999998,1.7671000000000003,52.49853638888889
1.6346333333333332,1.7589333333333335,1.6275333333333333,1.7659,52.74852888888889
1.6349333333333333,1.7613333333333334,1.6303666666666667,1.768166666666667,52.99852611111111
1.6354000000000002,1.7626333333333335,1.6319333333333332,1.7699666666666667,53.24851527777778
1.6354000000000002,1.7630333333333328,1.6342,1.7698999999999996,53.498511944444445
1.6344999999999998,1.7642666666666664,1.6316000000000002,1.7704999999999995,53.7485025
1.6356000000000002,1.7667666666666666,1.6355,1.7740999999999998,53.998495277777785
1.6389666666666665,1.7680333333333333,1.6356666666666668,1.7748666666666668,54.248488611111114
1.6361333333333334,1.7695666666666663,1.635933333333333,1.7769666666666668,54.49848083333333
1.6362333333333337,1.768866666666667,1.6362666666666665,1.776066666666667,54.74847583333334
1.6369,1.7716333333333334,1.6379666666666668,1.7786666666666668,54.998467777777776
1.638,1.7744333333333333,1.6399333333333335,1.7817,55.248464999999996
1.6366,1.7737666666666665,1.6367333333333336,1.7814666666666668,55.49845333333333
1.6412000000000002,1.779533333333333,1.6438666666666668,1.7872333333333332,55.74844944444445
1.6378666666666664,1.7784333333333333,1.6390666666666667,1.7859333333333332,55.99843944444445
1.6389666666666667,1.7806333333333333,1.6438,1.7889999999999997,56.248435
1.6398000000000001,1.7807666666666666,1.6440999999999997,1.7893000000000003,56.49842666666667
1.6393666666666664,1.7823666666666664,1.6432,1.7913999999999997,56.74841861111111
1.6422,1.7869666666666666,1.6459333333333332,1.7955333333333334,56.99841166666667
1.6397333333333333,1.7865666666666669,1.6448,1.795,57.248405
1.6439000000000004,1.7885,1.6488,1.7978666666666665,57.49839861111111
1.6420333333333332,1.7896333333333334,1.6466666666666667,1.7987000000000002,57.74839138888889
1.6436333333333335,1.7906000000000004,1.6497666666666666,1.8010000000000002,57.99838666666667
1.6413,1.7937333333333334,1.6477333333333333,1.803033333333333,58.248378055555555
1.6422999999999999,1.7942666666666665,1.6491333333333333,1.8044333333333331,58.498373611111106
1.6447333333333336,1.794366666666667,1.6500666666666666,1.8051000000000004,58.74836361111111
1.6427,1.7974,1.6506666666666665,1.8095666666666665,58.99836055555556
1.6428666666666665,1.7972333333333332,1.6508000000000003,1.808166666666667,59.24835
1.6436333333333333,1.798,1.6516333333333333,1.809333333333333,59.49834138888889
1.648133333333333,1.8021,1.6537,1.8138666666666667,59.74833722222222
1.6429333333333334,1.7998000000000003,1.6502999999999999,1.8117666666666663,59.998329444444444
1.6448666666666665,1.8050666666666664,1.6531,1.8167666666666666,60.248325277777774
1.6458,1.8035999999999999,1.6552666666666669,1.8162,60.49831555555555
1.6468333333333331,1.8070666666666666,1.6545,1.8196333333333332,60.748310833333335
1.6466333333333334,1.8078333333333336,1.6554666666666666,1.8200333333333336,60.9983025
1.6460333333333332,1.8091,1.6557666666666666,1.8216999999999997,61.24829444444444
1.6464333333333336,1.811566666666667,1.659166666666667,1.8251666666666668,61.49828833333333
1.6462333333333334,1.8112000000000001,1.6571666666666667,1.8241000000000003,61.748281388888884
1.6486666666666667,1.8138999999999998,1.6601000000000001,1.8274333333333332,61.99827527777778
1.6466,1.815166666666667,1.658266666666667,1.828,62.248266944444445
1.6471666666666667,1.814633333333333,1.6576333333333333,1.8282666666666667,62.49826138888889
1.6485333333333334,1.8178666666666667,1.6601666666666666,1.8305333333333331,62.74825472222222
1.6486333333333334,1.8188333333333335,1.660266666666667,1.8318333333333328,62.99824805555556
1.6505333333333334,1.8208,1.6631333333333334,1.833866666666667,63.24824111111111
1.6485666666666665,1.8213999999999997,1.6608666666666665,1.8347666666666664,63.49823388888888
1.6490666666666667,1.8211666666666668,1.6629666666666667,1.8347666666666667,63.74822722222222
1.6494333333333335,1.8233333333333333,1.6629333333333334,1.8361000000000003,63.998221388888894
1.6488,1.8236666666666668,1.6626,1.8369333333333333,64.24821333333334
1.650733333333333,1.824633333333333,1.6612333333333331,1.8377666666666665,64.49820666666666
1.6509333333333336,1.829333333333333,1.6653333333333336,1.8418333333333332,64.74820222222222
1.6503333333333337,1.8282666666666665,1.662,1.8404333333333331,64.99819277777777
1.6521333333333335,1.8295666666666668,1.6647000000000003,1.8415666666666668,65.24818527777778
1.6526333333333334,1.8311000000000002,1.6662666666666668,1.842933333333333,65.49818027777778
1.6506333333333336,1.8313666666666666,1.6659333333333337,1.8418,65.74817361111111
1.6557,1.8357666666666665,1.6685333333333332,1.8457333333333332,65.99816666666666
1.6515333333333335,1.8332666666666666,1.6665666666666668,1.8426,66.24816111111112
1.6535666666666669,1.8360000000000003,1.6697000000000002,1.844766666666667,66.49815305555555
1.6551,1.8385666666666667,1.6712666666666667,1.8474666666666666,66.74815
1.6523333333333334,1.8378,1.6686333333333336,1.8442333333333334,66.99813888888889
1.6547999999999998,1.8407333333333336,1.6707999999999998,1.8472333333333333,67.2481325
1.6543999999999999,1.8416333333333332,1.6706333333333332,1.8471333333333335,67.49812555555556
1.6588333333333334,1.844366666666667,1.6757999999999997,1.8493,67.74812222222222
1.6562333333333334,1.8458333333333337,1.672,1.8506666666666667,67.99811249999999
1.6556999999999997,1.8442,1.6719000000000002,1.8483,68.2481086111111
1.6595000000000004,1.8466,1.6750666666666667,1.8505333333333334,68.49810000000001
1.6572333333333336,1.8472000000000002,1.6731666666666665,1.8504,68.7480925
1.6610666666666667,1.8504666666666667,1.6776666666666669,1.853066666666667,68.9980875
1.6590999999999998,1.853,1.6752666666666667,1.8544333333333332,69.24808
1.6612333333333331,1.8508333333333338,1.6765333333333334,1.8516666666666668,69.49807194444445
1.6596,1.8532000000000002,1.6762000000000001,1.8532666666666666,69.74806611111111
1.6586333333333334,1.8537000000000003,1.6766333333333334,1.8530999999999997,69.99806277777778
1.6606333333333334,1.8533333333333337,1.677366666666667,1.8528666666666669,70.24805277777777
1.659033333333333,1.8562333333333332,1.6762333333333332,1.8554666666666664,70.4980475
1.661733333333333,1.8549666666666667,1.6768999999999998,1.8527333333333336,70.74803805555555
1.6616000000000002,1.8581999999999999,1.6789,1.8557333333333335,70.99803222222222
1.6623,1.8596000000000004,1.6797666666666669,1.8571333333333335,71.24802277777778
1.6615666666666666,1.8587666666666667,1.6804666666666666,1.8566,71.49801583333333
1.6628333333333332,1.8633,1.6808666666666665,1.8597,71.74800972222222
1.6645999999999999,1.8628333333333333,1.6823666666666666,1.8585666666666665,71.99800666666667
1.6635333333333335,1.8619999999999999,1.6817333333333333,1.8584999999999998,72.2479975
1.663933333333333,1.8631333333333335,1.6824333333333334,1.8600000000000003,72.49799472222222
1.6611,1.8628333333333331,1.6807,1.8585999999999998,72.74798805555555
1.6638000000000002,1.8656666666666666,1.6815666666666669,1.8611666666666666,72.99797722222222
1.6645,1.8666,1.6822666666666668,1.8621666666666667,73.24797500000001
1.6635,1.8654333333333333,1.6824000000000003,1.8605,73.49796333333333
1.6664666666666665,1.8670666666666669,1.6862666666666666,1.8642000000000003,73.74795777777777
1.6643666666666668,1.8680666666666665,1.6832666666666665,1.8622333333333334,73.99795055555555
1.6636666666666666,1.869233333333333,1.6851666666666667,1.8628333333333333,74.24794388888888
1.6655333333333333,1.8732000000000004,1.6887333333333334,1.8666333333333336,74.49793722222223
1.6648333333333332,1.8712,1.6863999999999997,1.8638333333333335,74.74793111111111
1.668666666666667,1.8766333333333336,1.6902666666666666,1.8695333333333333,74.99792361111112
1.6646333333333334,1.8718333333333337,1.6850333333333334,1.8639666666666668,75.24791750000001
1.6664999999999999,1.8734,1.6885333333333332,1.8658333333333332,75.49791
1.6676999999999997,1.8751,1.6891666666666665,1.8671,75.74790444444444
1.6664333333333334,1.8739333333333332,1.6874333333333333,1.8654666666666666,75.99789694444445
1.6685333333333332,1.8795666666666664,1.6916333333333333,1.8710666666666669,76.24788916666667
1.6667333333333332,1.876533333333333,1.6895333333333333,1.8685333333333336,76.49788277777779
1.670433333333333,1.8803999999999998,1.6935,1.8711000000000002,76.74787833333335
1.6706666666666667,1.8803,1.6905999999999997,1.8710999999999998,76.99787138888888
1.6682000000000001,1.879466666666667,1.6895333333333336,1.8698333333333332,77.24786138888888
1.6706333333333334,1.883,1.6944333333333332,1.8721000000000003,77.49785638888889
1.6693,1.8829999999999996,1.6937666666666664,1.8724666666666665,77.74784833333334
1.6740666666666668,1.8845333333333336,1.6977666666666669,1.8739333333333335,77.99784222222223
1.6704333333333337,1.8865,1.6947999999999999,1.8763999999999998,78.24783472222222
1.6694666666666667,1.8837,1.6940666666666668,1.8726666666666667,78.4978325
1.6708,1.8854333333333333,1.6967,1.8735000000000002,78.74782250000001
1.6716,1.8859666666666666,1.6956333333333333,1.875,78.99781416666667
1.6718,1.8861999999999999,1.6972666666666665,1.874366666666667,79.24780805555555
1.6702666666666668,1.8891333333333333,1.6944666666666663,1.8760333333333334,79.4978
1.6735333333333333,1.8894666666666666,1.6983333333333335,1.8772000000000002,79.74779416666667
1.6741000000000001,1.8912666666666667,1.7016,1.8783666666666665,79.9977886111111
1.6734333333333333,1.8918666666666666,1.6991000000000003,1.8781666666666668,80.24777999999999
1.6732000000000002,1.8922666666666663,1.6975,1.8782666666666665,80.49777444444445
1.6738333333333337,1.895633333333333,1.6988333333333332,1.8813333333333333,80.74776583333333
1.6742000000000001,1.894733333333334,1.702066666666667,1.8809666666666665,80.99776
1.6747666666666667,1.8952666666666669,1.7003333333333335,1.8809666666666667,81.24775611111112
1.6743666666666668,1.8973666666666664,1.7012,1.8831,81.49774638888888
1.6756,1.8949999999999998,1.7032999999999998,1.8808666666666667,81.74773944444445
1.674,1.8977999999999995,1.7016666666666669,1.8814666666666666,81.99773555555555
1.6759,1.8993333333333333,1.7062000000000002,1.8837666666666661,82.24772583333333
1.6745666666666665,1.8976333333333335,1.7027333333333334,1.8820666666666668,82.49771944444444
1.6737333333333333,1.9002666666666663,1.7030666666666665,1.8834333333333333,82.74771166666666
1.6745,1.8985000000000003,1.7050666666666665,1.8820666666666666,82.99770527777778
1.6768000000000003,1.9020333333333335,1.707,1.8856666666666664,83.24769722222223
1.6770333333333336,1.902833333333334,1.7072333333333334,1.8857666666666668,83.49769277777779
1.6766666666666667,1.9015,1.7055333333333333,1.885133333333333,83.74768305555556
1.6781,1.9044666666666672,1.7092666666666665,1.8877,83.99767722222222
